# d_x d_y d_z
2.5436e-01 3.8859e-01 6.4691e-01
8.0588e-01 1.1702e-01 8.8000e-01
4.6174e-01 3.2349e-01 7.1500e-01
1.2392e-01 5.7338e-01 1.0140e+00
6.7645e-01 5.1270e-01 7.5081e-01
1.9631e-01 4.4024e-01 7.0069e-01
1.4814e-01 2.1594e-01 1.1891e+00
2.9440e-01 3.0124e-01 3.2003e-01
3.1234e-01 3.8695e-01 9.3544e-01
1.9476e-01 4.2276e-01 8.0164e-01
5.4601e-01 4.6152e-01 6.4839e-01
7.7039e-01 6.3383e-03 7.1292e-01
3.6807e-01 5.6584e-01 7.2008e-01
2.9269e-01 4.7493e-01 1.3853e+00
6.9374e-01 1.8636e-01 8.4305e-01
9.3546e-01 3.7201e-01 6.8856e-01
6.1934e-01 2.5752e-01 5.6482e-01
2.2734e-01 7.0466e-01 4.0551e-01
2.9540e-01 6.2394e-02 1.0228e+00
2.4048e-01 3.1887e-01 4.8671e-01
9.8488e-02 2.0120e-02 7.0324e-01
2.8244e-01 4.1888e-01 1.1757e+00
4.1020e-02 8.6429e-01 1.0221e+00
4.2721e-01 7.0722e-02 4.3340e-01
nan nan nan
7.0657e-01 5.4590e-01 3.4646e-01
nan nan nan
nan nan nan
6.4538e-02 4.9869e-01 3.0959e-01
3.5219e-01 4.0911e-01 9.6325e-01
nan nan nan
4.5693e-01 6.9688e-01 4.9644e-01
9.2804e-01 7.0062e-02 7.3762e-01
6.7740e-01 2.9489e-01 6.5676e-01
5.8863e-01 1.4384e-01 6.6374e-01
3.7963e-01 3.1640e-01 6.6535e-01
4.1719e-01 4.4235e-01 8.6072e-01
3.3956e-01 8.5571e-01 7.8261e-01
3.6840e-01 4.2922e-01 2.1873e-01
6.1792e-01 3.7000e-01 7.8072e-01
3.8304e-01 1.4849e-01 9.7767e-01
2.2118e-01 1.6761e-01 7.9849e-01
9.7045e-02 3.2292e-01 6.8903e-01
4.8360e-01 3.2919e-01 4.6024e-01
4.5869e-02 2.6667e-01 6.0719e-01
5.1000e-01 3.2032e-01 1.1718e+00
5.1025e-01 1.8623e-02 6.7968e-01
2.9422e-02 1.9745e-01 6.7295e-01
7.5863e-02 4.1528e-01 6.1341e-01
1.8768e-01 3.0639e-01 8.1496e-01
4.2798e-01 2.0821e-01 7.5218e-01
8.5126e-01 8.5441e-02 3.8399e-01
3.7972e-01 2.0348e-01 4.3472e-01
2.5504e-01 5.3803e-01 1.3675e+00
7.4925e-01 1.7422e-01 5.5296e-01
3.0009e-01 4.0333e-01 9.2484e-01
1.0383e-01 3.2710e-01 9.1458e-01
3.3797e-01 6.3371e-01 6.5467e-01
3.1090e-01 3.7877e-01 3.0836e-01
6.7017e-01 1.5816e-01 2.1429e-01
1.5604e-01 2.7474e-01 8.1777e-01
3.8973e-01 3.4374e-01 5.2058e-01
7.9777e-01 4.3898e-02 1.3789e+00
2.0227e-01 3.8451e-01 3.9751e-01
2.4003e-01 4.0515e-01 1.2775e+00
7.1834e-01 2.6914e-01 2.4031e-01
7.6396e-01 1.2711e-01 3.4030e-01
2.9546e-01 2.3422e-03 9.2080e-01
3.8165e-01 2.9429e-01 7.8359e-01
1.8056e-01 3.1645e-02 6.1159e-01
1.5238e-01 1.0802e-01 2.9726e-01
2.8148e-01 9.7583e-02 5.2054e-01
3.2591e-01 2.0170e-01 7.4758e-01
2.9994e-01 1.9282e-01 6.4582e-01
8.5885e-01 7.3952e-03 9.9496e-01
1.3509e-01 8.0360e-01 4.5543e-01
3.3495e-02 8.3230e-02 7.2419e-01
5.0561e-01 3.8749e-01 6.6382e-01
9.5476e-01 2.9954e-01 6.3055e-01
1.4784e-01 2.1846e-01 6.5781e-01
9.8438e-02 5.9936e-01 4.6283e-01
2.1659e-01 1.4224e-01 3.4620e-01
9.9712e-02 7.3821e-01 5.9981e-01
6.7999e-01 1.3457e-01 5.4641e-01
6.4647e-01 1.2500e-01 4.6949e-01
5.7568e-01 4.2757e-01 5.3360e-01
2.6879e-01 4.9065e-02 2.9266e-01
2.5502e-01 2.2337e-01 9.3676e-01
3.5237e-01 5.4117e-01 1.2249e+00
1.0316e-01 2.0408e-01 1.2047e+00
1.9288e-01 7.4631e-01 4.2632e-01
2.8528e-01 1.2380e-01 3.6580e-01
3.6382e-01 3.0532e-01 4.2923e-01
4.8627e-01 1.5388e-01 5.6631e-01
9.0259e-01 3.6423e-01 6.3647e-01
7.2278e-01 3.0368e-03 4.8227e-01
6.0578e-01 9.4267e-02 7.5899e-01
1.2367e-01 5.2526e-01 4.2964e-01
2.6286e-02 2.3394e-01 1.3459e+00
4.8675e-01 2.5421e-01 4.6788e-01
5.4044e-01 2.0760e-01 1.3515e+00
6.2684e-01 3.4913e-01 6.6007e-01
8.5637e-01 2.6618e-01 8.2184e-01
2.7387e-01 7.3224e-01 6.7870e-01
6.9528e-01 7.4651e-01 5.3742e-01
1.2929e-01 5.5291e-01 3.6857e-01
2.8125e-03 6.3886e-01 2.4332e-01
nan nan nan
3.4779e-01 4.7366e-02 9.2150e-01
7.2901e-01 1.6256e-01 9.8342e-01
1.4183e-01 1.1839e-01 9.7601e-01
1.5523e-01 5.5373e-01 6.0562e-01
1.1922e-02 4.8280e-01 4.9899e-01
1.5708e-01 5.6269e-01 6.9221e-01
6.8068e-01 2.9888e-01 4.6252e-01
3.2384e-01 4.9174e-01 4.5310e-01
3.6433e-01 1.2375e-01 5.7247e-01
nan nan nan
6.8490e-02 4.3836e-01 8.5799e-01
5.1077e-02 6.0442e-01 8.4528e-01
5.4415e-01 2.4034e-01 1.1496e+00
7.9175e-01 1.1773e-01 6.0343e-01
2.3431e-01 7.8709e-01 5.3984e-01
nan nan nan
1.3146e-01 3.6954e-01 1.2173e+00
3.8055e-01 3.7686e-01 7.1194e-01
5.8638e-01 3.6697e-01 1.1916e+00
1.8717e-01 4.6677e-01 7.1247e-01
5.2258e-01 6.2770e-03 7.2893e-01
5.2913e-02 6.5752e-01 1.1143e+00
1.9018e-01 5.8972e-01 7.2460e-01
7.0066e-01 3.9110e-01 7.2948e-01
5.2475e-01 5.0214e-01 7.7914e-01
7.2604e-01 4.6183e-01 6.0722e-01
8.1088e-01 1.3665e-01 6.9240e-01
5.6522e-02 6.4394e-02 4.6422e-01
1.2139e-01 7.1206e-01 8.3752e-01
9.2466e-02 9.4128e-02 1.3060e+00
6.4306e-02 4.5669e-02 5.9721e-01
9.4657e-01 9.7910e-02 1.0441e+00
2.4256e-01 5.2000e-01 2.5480e-01
8.1163e-01 3.9971e-01 3.2955e-01
2.9720e-01 5.0863e-01 5.0903e-01
1.7851e-01 1.0611e-03 6.0296e-01
2.8693e-01 2.6992e-01 7.4394e-01
9.0970e-01 6.2296e-02 6.6750e-01
3.9476e-01 1.7376e-01 3.5828e-01
1.9265e-02 2.1957e-01 7.0398e-01
4.5922e-01 4.4596e-01 3.4644e-01
6.4098e-01 3.1530e-02 3.6326e-01
3.8630e-01 7.8288e-01 4.0294e-01
1.8615e-01 3.1840e-02 8.4693e-01
7.9256e-01 5.1269e-02 2.6328e-01
3.6935e-01 4.0483e-01 1.5274e-01
1.7852e-01 7.5016e-01 4.6593e-01
1.8118e-01 5.7588e-01 5.5114e-01
5.9221e-01 3.1938e-01 5.9061e-01
3.6713e-01 8.6260e-01 5.2762e-01
4.4993e-01 3.2708e-01 9.3485e-01
1.3655e-01 3.8217e-01 6.0673e-01
7.3393e-01 2.8222e-01 4.9932e-01
1.8708e-01 1.2991e-01 4.2345e-01
6.9534e-01 1.1306e-02 5.2037e-01
4.3162e-01 1.1692e-01 1.3623e+00
1.8483e-02 1.7130e-01 1.0536e+00
4.6409e-01 3.4872e-01 2.4478e-01
8.5247e-01 6.2534e-02 2.7461e-01
4.0597e-01 1.0925e-01 4.6754e-01
3.5996e-01 5.3666e-01 8.9153e-01
3.1989e-01 3.9640e-01 4.6909e-01
2.0260e-01 4.0921e-01 1.3067e+00
2.2033e-01 2.6126e-01 3.1863e-01
1.6035e-01 1.5765e-01 8.1573e-01
2.2567e-02 3.0551e-01 7.5990e-01
3.4572e-01 1.4792e-01 1.0240e+00
5.5170e-01 1.6942e-01 4.3206e-01
3.9711e-01 4.9789e-02 4.0302e-01
2.4899e-01 2.0716e-01 6.8035e-01
5.6211e-01 1.8158e-01 3.9977e-01
3.5373e-01 5.9608e-01 6.0970e-01
3.6898e-01 5.1714e-02 8.5634e-01
3.1254e-01 3.9249e-01 1.7550e+00
9.0634e-02 3.9108e-03 9.2770e-01
2.7609e-01 6.1027e-01 4.9493e-01
6.1120e-01 2.5024e-02 7.0582e-01
4.3552e-02 1.1994e-01 1.2699e+00
8.4267e-01 1.4723e-01 1.1025e+00
6.4634e-01 1.3398e-01 6.6084e-01
4.7171e-01 5.0088e-01 7.3839e-01
8.6507e-02 1.3896e-01 7.2369e-01
4.1622e-01 1.1287e-01 1.6817e+00
3.5256e-01 9.6550e-03 9.0083e-01
1.7286e-01 1.9669e-01 7.4444e-01
4.8111e-01 3.1454e-01 4.2606e-01
5.8101e-01 9.9920e-02 7.4861e-01
5.5376e-01 1.1437e-01 2.5002e-01
5.0155e-01 5.6521e-02 7.0863e-01
4.4985e-01 2.2336e-01 7.6222e-01
6.1095e-01 5.0295e-01 6.6276e-01
nan nan nan
8.2186e-02 2.5642e-01 5.1905e-01
3.9715e-01 6.6658e-01 8.9030e-01
9.8891e-01 1.0221e-01 4.6142e-01
4.0642e-01 1.0502e-01 1.0396e+00
7.9602e-02 5.9665e-01 6.7952e-01
2.9974e-01 5.5941e-01 8.6732e-01
7.7158e-01 1.1611e-02 6.2947e-01
6.5509e-02 9.8315e-02 2.4815e-01
7.9351e-01 4.8924e-03 9.5793e-01
7.9342e-01 2.0415e-01 1.2430e+00
1.7931e-01 2.8038e-01 9.2960e-01
6.0528e-01 2.6664e-01 7.5180e-01
8.2237e-02 3.2983e-01 6.6972e-01
4.3573e-01 5.9069e-01 3.6061e-01
2.4811e-01 3.4327e-01 7.7987e-01
1.1322e-01 3.5665e-01 4.5008e-01
6.2654e-01 3.1955e-01 5.8915e-01
1.4800e-01 8.9941e-01 5.3074e-01
6.5590e-01 2.6377e-01 6.1099e-01
4.7225e-03 3.8238e-01 9.1654e-01
2.7163e-01 3.6409e-01 4.8841e-01
3.8507e-01 1.1859e-01 5.3613e-01
2.6681e-01 2.1790e-01 4.4352e-01
8.6558e-01 3.0709e-01 4.0065e-01
6.2643e-01 5.6207e-01 2.9704e-01
2.5043e-01 4.2287e-01 1.0579e+00
3.2588e-01 6.4568e-01 4.4253e-01
6.9353e-01 4.2864e-02 4.8424e-01
7.3429e-01 6.1162e-02 5.4984e-01
3.4659e-01 2.2576e-01 8.4580e-01
3.6844e-01 4.3948e-01 5.2430e-01
2.4992e-01 7.7649e-02 1.0171e+00
1.5499e-01 4.7192e-03 8.4275e-01
4.2524e-01 3.6082e-01 3.2452e-01
6.7333e-01 5.9589e-02 2.4982e-01
3.0340e-01 4.8577e-01 7.2965e-01
5.3003e-01 1.3800e-01 8.0622e-01
3.7267e-01 5.3047e-01 7.2240e-01
6.9750e-01 4.3230e-01 2.6541e-01
5.5179e-01 3.7054e-01 6.3221e-01
2.1725e-01 3.0723e-01 1.1024e+00
9.2464e-01 3.3112e-01 3.8442e-01
3.9183e-01 4.0757e-01 9.9019e-01
1.7512e-02 6.1674e-01 9.9612e-01
8.3982e-01 6.2114e-01 1.8206e-01
2.0853e-01 3.9567e-01 4.4010e-01
1.8450e-01 5.7691e-02 1.3198e+00
2.7483e-01 3.3909e-01 6.5304e-01
3.2819e-01 3.1674e-01 1.0090e+00
3.3953e-01 1.9356e-01 9.9765e-01
4.4998e-01 4.6722e-01 5.1124e-01
7.9824e-01 1.0410e-01 7.1532e-01
2.6671e-01 6.6321e-01 4.1349e-01
3.0273e-01 4.4324e-01 5.0502e-01
8.0895e-01 7.6316e-02 9.5034e-01
9.4423e-01 4.2126e-01 6.5083e-01
5.9762e-01 2.7891e-01 6.8260e-01
3.0770e-01 6.0463e-01 4.3685e-01
3.3583e-01 1.2877e-01 5.8857e-01
2.0019e-01 2.4544e-01 7.3706e-01
7.6874e-02 2.2411e-02 4.8662e-01
8.5491e-02 3.8831e-01 1.3040e+00
9.0802e-02 5.8812e-01 5.4157e-01
3.8316e-01 8.7180e-02 2.1240e-01
5.1916e-01 5.7757e-01 5.1978e-01
7.5030e-01 3.5599e-01 4.0070e-01
nan nan nan
3.5972e-01 5.9133e-01 5.4755e-01
6.7677e-02 6.2366e-01 2.4233e-01
3.5242e-01 2.6639e-01 1.1698e+00
4.1303e-01 8.0057e-01 7.8516e-01
4.0574e-01 5.2583e-01 7.4368e-01
5.3753e-01 1.4854e-01 8.6775e-01
8.0361e-01 2.8678e-01 5.8550e-01
7.9619e-01 2.6302e-01 7.2084e-01
7.4683e-01 3.8454e-01 7.9626e-01
3.6051e-01 5.1860e-01 8.3639e-01
3.5011e-01 7.2559e-01 8.9192e-01
3.6341e-01 4.3127e-01 2.2815e-01
4.6283e-01 4.6823e-01 1.1779e+00
4.5715e-01 3.8608e-02 9.9874e-01
2.3748e-01 1.7504e-01 7.0957e-01
9.3203e-02 3.8526e-01 4.6528e-01
5.4242e-01 2.9435e-01 9.6071e-01
1.0358e-01 3.3426e-01 6.9406e-01
3.1746e-01 2.9815e-01 1.1743e+00
4.6444e-01 6.0814e-03 6.1235e-01
9.7652e-02 2.0397e-01 3.8249e-01
1.2115e-01 3.4177e-01 6.7338e-01
1.5098e-01 2.5987e-01 8.7646e-01
5.6058e-01 1.8823e-01 8.0596e-01
7.7228e-01 6.9485e-02 7.8320e-01
5.0820e-01 3.6842e-01 5.4596e-01
2.3597e-01 1.7771e-01 1.1509e+00
8.2658e-01 2.7640e-01 9.5603e-01
2.6797e-01 3.8654e-01 6.9207e-01
2.2507e-01 1.0829e-01 6.3272e-01
1.7615e-01 5.8558e-01 4.5469e-01
4.0551e-01 2.0673e-01 9.5527e-01
6.4045e-01 1.2496e-01 7.0703e-01
8.9780e-01 2.0980e-01 6.8748e-01
4.4486e-01 2.4514e-01 8.6113e-01
6.6224e-01 1.4638e-02 1.1289e+00
2.0904e-01 3.0963e-01 5.4643e-01
1.2953e-01 5.2959e-01 9.3676e-01
8.1667e-01 1.4223e-01 2.8830e-01
9.4664e-01 9.4804e-02 5.0510e-01
3.2207e-01 1.8836e-02 1.0382e+00
3.8571e-01 4.1785e-01 1.0185e+00
3.3343e-01 4.7564e-02 9.2153e-01
9.4113e-02 1.1832e-01 1.1988e+00
2.6576e-01 3.7255e-02 3.4220e-01
3.7586e-01 1.8884e-01 6.8844e-01
4.0141e-01 2.0820e-01 7.4360e-01
8.9857e-01 4.1859e-02 9.9961e-01
1.3676e-01 7.0343e-01 1.0565e+00
9.5117e-02 1.3566e-01 3.9389e-01
5.5497e-01 4.0890e-01 8.2429e-01
2.1835e-01 5.0662e-01 3.2449e-01
1.5994e-01 1.6137e-01 1.0230e+00
1.0131e-03 4.4172e-01 2.9027e-01
3.3910e-01 3.1768e-01 1.2731e+00
5.1576e-02 7.2764e-01 8.1443e-01
5.5350e-01 5.4299e-02 3.0594e-01
4.3207e-01 1.1320e-01 8.5683e-01
6.3375e-01 4.1898e-01 1.7883e-01
2.5157e-01 5.5459e-02 2.9800e-01
5.6046e-01 3.0765e-01 1.1362e+00
2.8934e-01 5.9360e-01 8.1108e-01
1.2296e-01 1.2542e-01 1.3482e+00
2.5550e-01 5.9904e-01 3.8476e-01
2.7631e-01 1.8126e-02 6.3093e-01
2.5488e-01 4.1000e-01 6.5499e-01
5.9352e-01 3.3849e-01 4.8816e-01
9.1575e-01 2.3475e-01 8.1574e-01
7.6502e-01 9.1283e-02 2.3882e-01
8.2623e-01 1.5937e-01 7.7308e-01
3.6357e-03 4.6071e-01 8.3840e-01
1.3017e-01 2.7302e-01 7.9804e-01
5.2408e-01 1.5603e-01 7.6459e-01
5.1291e-01 4.7689e-02 1.4716e+00
5.5966e-01 4.1880e-01 4.2028e-01
8.4858e-01 1.9293e-01 6.4624e-01
2.8979e-01 8.1500e-01 5.8089e-01
6.4098e-01 7.5127e-01 4.9028e-01
1.2085e-01 5.9424e-01 2.3012e-01
6.9457e-04 6.7689e-01 4.6713e-01
4.1962e-01 6.2387e-01 6.8055e-01
5.4249e-01 4.8293e-02 5.2857e-01
6.3716e-01 3.0310e-01 7.2987e-01
3.4026e-02 1.9258e-01 7.0132e-01
1.0551e-01 4.7346e-01 6.6906e-01
1.3144e-01 3.3139e-01 2.9595e-01
1.4162e-01 3.8317e-01 9.1256e-01
7.2490e-01 1.6715e-01 4.0179e-01
3.0761e-01 5.2788e-01 5.8271e-01
4.8394e-01 1.9591e-01 2.2890e-01
2.8168e-01 6.1401e-01 1.1141e+00
8.1248e-02 5.1110e-01 9.3757e-01
2.1122e-01 7.6576e-01 7.8111e-01
5.4299e-01 4.5009e-01 4.5320e-01
8.7267e-01 2.6863e-01 8.6334e-01
1.8331e-01 6.6272e-01 5.1570e-01
nan nan nan
8.6083e-02 4.6064e-01 5.3032e-01
5.0635e-01 3.2577e-01 1.0328e+00
5.6955e-01 5.7164e-01 4.4347e-01
1.4255e-01 3.7914e-01 8.9775e-01
6.1041e-01 1.6362e-01 4.3332e-01
2.4264e-02 6.5606e-01 1.7119e-01
2.1076e-01 7.3927e-01 5.1570e-01
6.7347e-01 2.4245e-01 2.4380e-01
5.5068e-01 7.5958e-01 4.9683e-01
5.4284e-01 3.6059e-01 6.2165e-01
8.1461e-01 2.6459e-01 3.8464e-01
6.5149e-02 1.2543e-02 2.4453e-01
1.7094e-01 4.4600e-01 8.2001e-01
3.5876e-03 4.6752e-02 5.9127e-01
8.0724e-02 8.0934e-02 9.2853e-01
9.3492e-01 1.1561e-01 1.0044e+00
1.3346e-01 5.4278e-01 4.2147e-01
6.5005e-01 6.5891e-01 6.7937e-01
3.0274e-01 6.6021e-01 8.5202e-01
1.5120e-01 1.6913e-01 4.2934e-01
3.3035e-01 2.3545e-01 6.5425e-01
9.8361e-01 5.4664e-02 8.4985e-01
4.5811e-01 1.6638e-01 9.6770e-01
3.8613e-02 1.0715e-01 1.0220e+00
5.6769e-01 3.8673e-01 4.6905e-01
5.7070e-01 3.3617e-02 6.5061e-01
2.2590e-01 9.6726e-01 8.1022e-01
1.7225e-01 3.1210e-02 1.0788e+00
8.7360e-01 1.0733e-01 7.3064e-01
9.2063e-01 3.2665e-01 9.5660e-01
2.2216e-01 8.1343e-01 1.1201e+00
1.5469e-01 7.6269e-01 3.3364e-01
9.1279e-01 4.4032e-01 6.2020e-01
2.9103e-01 8.4131e-01 4.9709e-01
4.9864e-01 4.4859e-01 5.3307e-01
1.0080e-01 2.1507e-01 2.9743e-01
7.4593e-01 3.8883e-01 2.7381e-01
1.4305e-01 2.3264e-01 4.0331e-01
6.6200e-01 6.5947e-02 7.6012e-01
4.6524e-01 1.1297e-01 1.2858e+00
3.0674e-01 2.4138e-01 9.9917e-01
4.1250e-01 3.2772e-01 4.5144e-01
8.6150e-01 4.7794e-02 4.9821e-01
3.1740e-01 7.4197e-02 1.9447e-01
3.7313e-01 5.5353e-01 6.8988e-01
3.6656e-01 4.8480e-01 7.7718e-01
1.6248e-01 3.2651e-01 1.1444e+00
3.9510e-01 5.6681e-01 2.8714e-01
2.7107e-01 7.0277e-02 8.1595e-01
8.2793e-02 4.0990e-01 2.9142e-01
4.1792e-01 7.1795e-02 1.1733e+00
5.9173e-01 8.9345e-02 3.4456e-01
3.5054e-01 6.0081e-02 3.9105e-01
1.4563e-01 1.8574e-01 8.5249e-01
5.4733e-01 1.0679e-01 8.2743e-01
3.2384e-01 4.8571e-01 3.5494e-01
3.2834e-01 1.1299e-01 3.7232e-01
2.5322e-01 2.7017e-01 1.0985e+00
2.0820e-01 3.1479e-02 9.4968e-01
nan nan nan
6.4239e-01 1.6585e-01 2.1004e-01
8.2064e-03 1.3534e-01 1.2011e+00
7.9436e-01 2.8699e-02 5.4848e-01
5.9382e-01 1.6704e-01 6.2430e-01
4.1518e-01 7.5712e-01 5.4699e-01
1.6776e-01 1.9175e-01 8.5825e-01
3.6372e-01 1.2577e-02 9.5643e-01
3.6575e-01 2.1694e-01 1.0485e+00
2.9977e-01 1.3970e-01 7.2540e-01
3.7995e-01 3.2297e-01 7.7428e-01
4.8256e-01 1.2909e-02 8.1171e-01
4.8033e-01 7.6417e-02 2.8874e-01
4.7439e-01 2.2873e-01 6.8513e-01
3.4016e-01 3.8576e-01 6.0931e-01
5.3426e-01 6.4647e-01 6.3337e-01
nan nan nan
2.5678e-02 1.5140e-01 7.5324e-01
4.3139e-01 7.8614e-01 1.0984e+00
9.8713e-01 2.4162e-01 6.4904e-01
4.2718e-01 7.6305e-02 8.5648e-01
2.0095e-01 5.0375e-01 4.1871e-01
2.4299e-01 7.4023e-01 2.8926e-01
7.7473e-01 5.4024e-02 7.2320e-01
2.1228e-01 1.0987e-01 5.5680e-01
7.2627e-01 3.8179e-02 1.0403e+00
3.4610e-02 4.9707e-01 1.0399e+00
1.9593e-01 3.2986e-01 1.1207e+00
5.2579e-01 2.0710e-01 4.4292e-01
9.9450e-02 3.4239e-01 6.4255e-01
4.1889e-01 6.6208e-01 8.8528e-01
1.9149e-01 3.0823e-01 4.6990e-01
2.5121e-01 3.4866e-01 7.9724e-01
5.8723e-01 2.8427e-01 7.8816e-01
1.7492e-01 7.1144e-01 4.8047e-01
6.0197e-01 3.7411e-01 7.6800e-01
7.3239e-02 7.1410e-01 4.0421e-01
3.1379e-01 2.9185e-01 5.3647e-01
5.2620e-01 2.1052e-01 6.4125e-01
3.6803e-01 1.5633e-01 3.8598e-01
7.0975e-01 3.7766e-01 1.0058e+00
5.2473e-01 6.0366e-01 5.9413e-01
2.3121e-01 4.3139e-01 6.2764e-01
4.3768e-01 7.9747e-01 6.3384e-01
6.8577e-01 3.1205e-01 3.2163e-01
9.6063e-01 4.7097e-03 5.1407e-01
3.9949e-01 2.5034e-01 5.8861e-01
6.1991e-01 3.7187e-01 6.1250e-01
1.5805e-01 6.6716e-02 5.3422e-01
1.7310e-01 1.5307e-01 1.3646e+00
3.8003e-01 3.5941e-01 4.2519e-01
7.0159e-01 4.9384e-02 4.0709e-01
3.7669e-01 5.1586e-01 5.7014e-01
6.5082e-01 3.2325e-02 9.0764e-01
1.4317e-01 6.0010e-01 5.6432e-01
7.2713e-01 2.8758e-01 6.1069e-01
5.5541e-01 3.6967e-01 8.6806e-01
2.7206e-01 1.6169e-01 7.1794e-01
8.7620e-01 2.7373e-01 3.9085e-01
5.3180e-01 4.1925e-01 1.0641e+00
3.3835e-02 6.4972e-01 8.0692e-01
8.2524e-01 5.1163e-01 8.1423e-01
1.6193e-01 4.7255e-01 5.5355e-01
9.8605e-02 2.0066e-02 1.5344e+00
2.1268e-01 1.3374e-01 8.9783e-01
4.4218e-01 3.2759e-01 5.0925e-01
2.8845e-01 2.5873e-01 7.2037e-01
4.8948e-01 5.4157e-01 4.8471e-01
7.9756e-01 1.7124e-01 1.0861e+00
2.8233e-01 6.4028e-01 3.3694e-01
2.0890e-01 5.0380e-01 6.0377e-01
7.5105e-01 2.0167e-01 6.6087e-01
3.1348e-02 2.9445e-01 7.0690e-01
4.7946e-01 8.8159e-02 1.1620e+00
2.9625e-01 8.6039e-01 6.7736e-01
4.0746e-01 5.4830e-02 8.2531e-01
1.7618e-01 1.8157e-01 8.1567e-01
1.8703e-02 3.3996e-02 4.0658e-01
1.6892e-02 2.8429e-01 8.3619e-01
2.2411e-01 7.1838e-01 3.1434e-01
4.1309e-01 8.9095e-02 6.6175e-01
4.3815e-01 5.5403e-01 6.8860e-01
9.1913e-01 2.6406e-01 3.6774e-01
nan nan nan
7.3010e-01 2.7275e-01 8.8490e-01
1.5861e-01 5.5763e-01 4.7933e-01
2.9660e-01 4.7035e-01 5.1521e-01
2.3090e-01 8.4564e-01 6.5104e-01
4.3995e-01 4.8995e-01 5.4570e-01
3.4131e-01 1.4125e-01 9.8894e-01
7.7514e-01 2.6691e-01 7.1740e-01
8.7128e-01 3.5472e-01 6.8911e-01
6.8169e-01 3.8226e-01 7.5410e-01
4.8039e-01 3.3620e-01 8.1973e-01
3.6405e-01 8.3976e-01 1.0020e+00
3.4407e-01 2.9999e-01 8.0293e-01
4.9846e-01 4.9975e-01 5.9599e-01
3.9228e-01 3.3435e-02 4.4419e-01
5.9507e-02 1.7506e-01 6.2250e-01
3.2535e-02 5.8300e-01 5.8618e-01
7.4792e-01 2.9308e-01 8.9351e-01
1.7249e-01 2.1874e-01 9.9819e-01
2.7064e-01 2.3203e-01 1.4706e+00
4.1364e-01 8.3208e-02 7.8254e-01
5.8820e-03 3.7554e-01 1.0363e+00
1.1633e-01 4.6476e-01 5.7695e-01
2.2944e-01 6.5596e-02 1.2939e+00
4.9352e-01 3.2088e-01 7.0649e-01
8.7616e-01 1.1799e-01 1.0335e+00
5.8123e-01 2.9496e-01 7.4733e-01
2.3688e-01 4.2912e-01 4.2474e-01
7.9042e-01 9.1918e-02 9.7035e-01
4.3861e-01 5.1690e-01 1.1869e+00
1.5922e-01 6.8784e-02 6.6622e-01
4.4559e-02 3.6153e-01 1.2758e+00
3.5717e-01 2.0819e-01 1.6097e+00
4.8046e-01 1.6526e-01 3.6641e-01
8.1547e-01 1.5811e-01 5.2183e-01
3.7374e-01 1.2299e-01 8.8572e-01
6.2981e-01 1.2331e-01 9.1055e-01
1.5546e-01 3.1237e-01 6.2309e-01
1.7045e-01 3.9341e-01 5.9481e-01
7.3106e-01 9.5191e-02 4.0304e-01
8.7347e-01 2.2673e-01 6.7080e-01
1.1649e-01 3.0362e-01 8.1333e-01
4.4914e-01 2.2319e-01 1.0347e+00
3.5807e-01 9.7150e-02 8.2449e-01
3.3619e-02 2.1315e-02 9.7021e-01
2.4441e-01 9.4912e-02 6.6045e-01
3.3648e-01 2.1736e-01 5.6130e-01
5.3106e-01 3.1421e-01 9.8418e-01
7.0825e-01 2.3701e-02 8.8204e-01
2.7049e-01 7.1656e-01 5.2643e-01
6.7809e-03 2.0935e-01 5.6967e-01
2.9836e-01 4.8589e-01 7.9194e-01
8.0923e-01 5.6308e-01 4.5760e-01
1.4947e-01 2.5884e-01 1.2507e+00
6.5110e-02 6.7995e-01 7.9665e-01
8.8305e-01 4.3011e-01 4.8561e-01
2.9264e-02 7.1502e-01 9.1728e-01
5.4045e-01 8.4031e-04 9.4419e-01
4.8081e-01 1.8061e-01 7.0323e-01
7.6149e-01 3.1627e-01 4.2550e-01
9.1642e-02 1.3163e-01 1.0998e+00
5.9598e-01 2.7449e-01 1.0566e+00
3.2714e-01 6.7391e-01 1.1273e+00
8.6871e-04 3.7334e-01 9.9900e-01
3.0863e-01 5.2796e-01 3.4560e-01
2.1989e-01 5.2853e-03 8.2443e-01
2.7259e-01 3.1017e-01 6.5026e-01
5.8618e-01 2.2208e-01 3.8450e-01
7.6098e-01 6.2062e-02 7.1564e-01
8.0857e-01 2.6211e-01 7.0741e-01
nan nan nan
5.7514e-02 4.7722e-01 9.9962e-01
1.1906e-01 4.1473e-01 4.8055e-01
3.6251e-01 1.1660e-01 8.0463e-01
6.0720e-01 1.2512e-01 1.3532e+00
5.9701e-01 4.7296e-01 7.5609e-01
nan nan nan
3.0690e-01 8.0968e-01 2.7659e-01
4.3607e-01 9.1137e-01 8.2207e-01
4.2329e-02 4.5853e-01 3.7045e-01
1.2770e-01 7.1601e-01 2.7355e-01
5.0589e-01 8.5571e-01 1.1010e+00
4.5013e-01 1.7024e-01 8.7600e-01
6.8413e-01 1.0646e-01 1.3889e+00
7.3467e-02 9.7515e-02 6.9861e-01
nan nan nan
2.0735e-01 2.9308e-01 3.4817e-01
6.3320e-02 4.7024e-01 9.4118e-01
