# d_x d_y d_z
6.7747e-02 6.9725e-02 9.6379e-01
8.8463e-02 2.4795e-01 1.1725e+00
1.8618e-02 4.9684e-01 3.0894e-01
3.4652e-01 1.7414e-01 6.3306e-01
8.2708e-01 2.0533e-02 8.1516e-01
2.3464e-01 1.4189e-01 1.3378e+00
6.4644e-01 3.3993e-01 9.5681e-01
3.3098e-01 5.2610e-01 8.0559e-01
nan nan nan
1.2186e-01 5.1678e-01 9.1031e-01
2.1081e-01 1.1326e-01 1.1886e+00
4.7527e-01 2.7587e-02 4.8800e-01
6.4323e-01 3.6806e-02 9.6045e-01
4.2384e-02 6.7173e-01 7.9744e-01
5.4589e-01 3.4998e-01 7.4199e-01
1.0312e-01 8.0432e-02 1.0190e+00
3.0610e-01 1.7680e-01 1.1138e+00
4.0180e-01 8.2640e-01 9.7422e-01
5.8433e-01 5.0407e-01 4.7830e-01
5.7674e-01 2.8115e-01 6.5495e-01
2.4503e-01 6.8045e-01 9.4270e-01
5.0259e-01 4.4326e-01 9.9962e-01
1.4437e-01 2.7393e-01 7.8885e-01
3.3979e-01 7.2912e-01 9.7523e-01
1.7346e-01 7.5174e-01 6.5812e-01
4.4147e-01 5.1539e-01 6.8547e-01
2.7884e-01 8.8758e-02 5.5283e-01
8.0692e-02 3.9359e-01 1.0613e+00
4.2638e-01 8.5281e-01 1.3621e+00
6.0963e-01 6.7729e-02 6.4624e-01
4.4557e-01 3.5273e-01 1.0795e+00
5.3537e-01 1.0857e-01 3.8676e-01
5.3181e-01 4.8738e-01 1.0417e+00
1.7763e-01 5.9903e-01 1.0276e+00
9.2210e-02 5.0599e-01 1.4264e+00
4.3545e-01 1.9206e-01 1.0349e+00
3.3774e-01 7.1834e-02 1.0453e+00
7.6381e-01 2.3145e-01 4.2307e-01
4.3847e-02 2.5142e-01 6.9264e-01
2.3496e-01 1.5139e-01 8.7659e-01
4.1285e-01 9.3851e-01 1.2993e+00
3.8345e-01 1.5882e-01 1.1312e+00
7.6735e-01 4.2181e-03 6.4214e-01
6.3700e-01 2.2229e-01 3.7162e-01
3.8093e-01 1.9728e-01 5.6258e-01
2.6182e-01 3.4327e-02 1.2728e+00
1.5596e-01 5.2279e-01 8.6688e-01
1.6941e-01 2.6729e-01 6.9029e-01
6.3017e-01 4.5302e-01 6.7097e-01
2.4826e-01 5.8794e-01 8.3779e-01
